Airport,Date,Hour,Temp,WindChill,Humd,Pressure,Visib,WindSpeed,WindDir,Precipitation,Events,Conditions
K3A6,2018-5-3,12:51 AM,56.0,56.0,72.0,29.29,10.0,5.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-3,1:51 AM,56.0,56.0,72.0,29.28,10.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-5-3,2:51 AM,55.0,55.0,74.0,29.28,10.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-5-3,3:51 AM,54.0,54.0,77.0,29.28,10.0,3.0,SSW,0.0,N/A,Partly Cloudy
K3A6,2018-5-3,4:51 AM,52.0,52.0,83.0,29.26,10.0,3.0,W,0.0,N/A,Partly Cloudy
K3A6,2018-5-3,5:51 AM,52.0,52.0,83.0,29.26,10.0,5.0,VAR,0.0,N/A,Fair
K3A6,2018-5-3,6:51 AM,53.0,53.0,83.0,29.26,10.0,3.0,VAR,0.0,N/A,Fair
K3A6,2018-5-3,7:51 AM,56.0,56.0,75.0,29.29,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-3,8:51 AM,61.0,61.0,62.0,29.3,10.0,3.0,NE,0.0,N/A,Fair
K3A6,2018-5-3,9:51 AM,63.0,63.0,58.0,29.3,8.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-3,10:51 AM,66.0,66.0,52.0,29.3,10.0,3.0,VAR,0.0,N/A,Fair
K3A6,2018-5-3,11:51 AM,70.0,70.0,46.0,29.29,10.0,5.0,W,0.0,N/A,Fair
K3A6,2018-5-3,12:51 PM,75.0,75.0,38.0,29.28,10.0,5.0,ESE,0.0,N/A,Fair
K3A6,2018-5-3,1:51 PM,77.0,-1000.0,39.0,29.26,10.0,-1000.0,null,0.0,N/A,Fair
K3A6,2018-5-3,2:51 PM,77.0,77.0,37.0,29.25,10.0,9.0,SE,0.0,N/A,Fair
K3A6,2018-5-3,3:51 PM,76.0,76.0,38.0,29.24,10.0,8.0,SE,0.0,N/A,Fair
K3A6,2018-5-3,4:51 PM,76.0,76.0,40.0,29.23,10.0,8.0,SE,0.0,N/A,Fair
K3A6,2018-5-3,5:51 PM,76.0,76.0,31.0,29.22,10.0,5.0,VAR,0.0,N/A,Fair
K3A6,2018-5-3,6:51 PM,74.0,74.0,30.0,29.23,10.0,6.0,W,0.0,N/A,Fair
K3A6,2018-5-3,7:51 PM,72.0,72.0,29.0,29.24,10.0,6.0,WNW,0.0,N/A,Fair
K3A6,2018-5-3,8:51 PM,69.0,69.0,42.0,29.26,10.0,3.0,W,0.0,N/A,Fair
K3A6,2018-5-3,9:51 PM,67.0,67.0,51.0,29.27,10.0,3.0,W,0.0,N/A,Fair
K3A6,2018-5-3,10:51 PM,65.0,65.0,54.0,29.27,10.0,3.0,WNW,0.0,N/A,Fair
K3A6,2018-5-3,11:51 PM,63.0,63.0,60.0,29.27,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-4,12:51 AM,61.0,61.0,64.0,29.27,10.0,3.0,S,0.0,N/A,Fair
K3A6,2018-5-4,1:51 AM,59.0,59.0,72.0,29.27,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-4,2:51 AM,59.0,59.0,69.0,29.28,10.0,3.0,N,0.0,N/A,Fair
K3A6,2018-5-4,3:51 AM,58.0,58.0,72.0,29.29,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-4,4:51 AM,57.0,57.0,74.0,29.28,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-4,5:51 AM,56.0,56.0,75.0,29.27,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-4,6:51 AM,56.0,56.0,77.0,29.28,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-4,7:51 AM,62.0,62.0,65.0,29.29,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-4,8:51 AM,67.0,67.0,54.0,29.31,10.0,3.0,VAR,0.0,N/A,Fair
K3A6,2018-5-4,9:51 AM,75.0,75.0,38.0,29.3,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-4,10:51 AM,82.0,82.0,28.0,29.29,10.0,3.0,S,0.0,N/A,Fair
K3A6,2018-5-4,11:51 AM,87.0,87.0,21.0,29.27,10.0,3.0,VAR,0.0,N/A,Fair
K3A6,2018-5-4,12:51 PM,90.0,90.0,14.0,29.25,10.0,3.0,VAR,0.0,N/A,Fair
K3A6,2018-5-4,1:51 PM,90.0,90.0,14.0,29.23,10.0,5.0,S,0.0,N/A,Fair
K3A6,2018-5-4,2:51 PM,90.0,90.0,15.0,29.2,10.0,12.0,SSE,0.0,N/A,Partly Cloudy
K3A6,2018-5-4,3:51 PM,90.0,90.0,15.0,29.18,10.0,12.0,SSE,0.0,N/A,Fair
K3A6,2018-5-4,4:51 PM,89.0,-1000.0,13.0,29.17,10.0,-1000.0,null,0.0,N/A,Fair
K3A6,2018-5-4,5:51 PM,84.0,84.0,25.0,29.16,10.0,13.0,NW,0.0,N/A,Partly Cloudy
K3A6,2018-5-4,6:51 PM,81.0,81.0,23.0,29.16,10.0,8.0,WNW,0.0,N/A,Fair
K3A6,2018-5-4,7:51 PM,78.0,78.0,28.0,29.17,10.0,6.0,WNW,0.0,N/A,Partly Cloudy
K3A6,2018-5-4,8:51 PM,75.0,75.0,31.0,29.18,10.0,5.0,W,0.0,N/A,Partly Cloudy
K3A6,2018-5-4,9:51 PM,72.0,72.0,34.0,29.19,10.0,5.0,W,0.0,N/A,Partly Cloudy
K3A6,2018-5-4,10:51 PM,71.0,71.0,35.0,29.18,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-4,11:51 PM,69.0,69.0,39.0,29.17,10.0,3.0,NNW,0.0,N/A,Partly Cloudy
K3A6,2018-5-5,12:51 AM,68.0,68.0,40.0,29.17,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-5,1:51 AM,66.0,66.0,45.0,29.16,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-5,2:51 AM,65.0,65.0,47.0,29.16,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-5,3:51 AM,62.0,62.0,53.0,29.15,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-5,4:51 AM,61.0,61.0,58.0,29.13,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-5,5:51 AM,59.0,59.0,60.0,29.13,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-5,6:51 AM,62.0,62.0,56.0,29.14,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-5,7:51 AM,69.0,69.0,44.0,29.15,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-5,8:51 AM,75.0,75.0,33.0,29.15,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-5,9:51 AM,80.0,80.0,27.0,29.15,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-5,10:51 AM,88.0,88.0,20.0,29.14,10.0,3.0,VAR,0.0,N/A,Partly Cloudy
K3A6,2018-5-5,11:51 AM,92.0,92.0,13.0,29.12,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-5,12:51 PM,92.0,92.0,13.0,29.09,10.0,5.0,VAR,0.0,N/A,Fair
K3A6,2018-5-5,1:51 PM,94.0,94.0,12.0,29.06,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-5,2:51 PM,94.0,94.0,12.0,29.05,10.0,8.0,SSW,0.0,N/A,Partly Cloudy
K3A6,2018-5-5,3:51 PM,92.0,92.0,16.0,29.04,10.0,9.0,WNW,0.0,N/A,Fair
K3A6,2018-5-5,4:51 PM,88.0,88.0,16.0,29.04,10.0,9.0,WNW,0.0,N/A,Fair
K3A6,2018-5-5,5:30 PM,86.0,86.0,18.0,29.04,10.0,10.0,WNW,0.0,N/A,Fair
K3A6,2018-5-5,5:51 PM,86.0,86.0,18.0,29.04,10.0,9.0,WNW,0.0,N/A,Fair
K3A6,2018-5-5,6:51 PM,80.0,80.0,23.0,29.04,10.0,7.0,W,0.0,N/A,Fair
K3A6,2018-5-5,7:51 PM,78.0,78.0,25.0,29.05,10.0,7.0,WSW,0.0,N/A,Partly Cloudy
K3A6,2018-5-5,8:51 PM,75.0,75.0,28.0,29.06,10.0,5.0,W,0.0,N/A,Partly Cloudy
K3A6,2018-5-5,9:51 PM,72.0,72.0,34.0,29.07,10.0,6.0,VAR,0.0,N/A,Mostly Cloudy
K3A6,2018-5-5,10:51 PM,70.0,70.0,42.0,29.08,10.0,5.0,W,0.0,N/A,Fair
K3A6,2018-5-5,11:51 PM,69.0,69.0,45.0,29.09,10.0,5.0,WNW,0.0,N/A,Cloudy
K3A6,2018-5-6,12:51 AM,68.0,68.0,47.0,29.09,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-6,1:51 AM,68.0,68.0,45.0,29.09,10.0,3.0,NW,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,2:51 AM,67.0,67.0,45.0,29.07,10.0,0.0,CALM,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,3:51 AM,65.0,65.0,50.0,29.08,10.0,0.0,CALM,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,4:51 AM,62.0,62.0,58.0,29.08,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-6,5:51 AM,63.0,63.0,56.0,29.08,10.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-5-6,6:51 AM,63.0,63.0,54.0,29.09,10.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-5-6,7:51 AM,65.0,65.0,47.0,29.11,10.0,3.0,W,0.0,N/A,Cloudy
K3A6,2018-5-6,8:51 AM,70.0,70.0,38.0,29.12,10.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-5-6,9:51 AM,76.0,76.0,31.0,29.12,10.0,3.0,SSE,0.0,N/A,Fair
K3A6,2018-5-6,10:51 AM,80.0,80.0,29.0,29.12,10.0,3.0,VAR,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,11:51 AM,83.0,83.0,26.0,29.12,10.0,8.0,S,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,12:51 PM,83.0,83.0,24.0,29.11,10.0,9.0,S,0.0,N/A,Fair
K3A6,2018-5-6,1:51 PM,85.0,85.0,19.0,29.11,10.0,9.0,SSE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,2:51 PM,86.0,86.0,13.0,29.1,10.0,12.0,SSE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,3:51 PM,88.0,88.0,10.0,29.08,10.0,9.0,SE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,4:51 PM,87.0,87.0,11.0,29.08,10.0,10.0,SE,0.0,N/A,Partly Cloudy
K3A6,2018-5-6,5:51 PM,84.0,84.0,20.0,29.08,10.0,6.0,NNW,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,6:51 PM,83.0,83.0,14.0,29.09,10.0,6.0,W,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,7:51 PM,76.0,76.0,32.0,29.1,10.0,6.0,ESE,0.0,N/A,Partly Cloudy
K3A6,2018-5-6,8:51 PM,71.0,71.0,42.0,29.12,10.0,5.0,E,0.0,N/A,Partly Cloudy
K3A6,2018-5-6,9:51 PM,68.0,68.0,49.0,29.13,10.0,7.0,E,0.0,N/A,Partly Cloudy
K3A6,2018-5-6,10:51 PM,65.0,65.0,56.0,29.14,10.0,6.0,ESE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-6,11:51 PM,64.0,64.0,56.0,29.15,10.0,3.0,ENE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-7,12:51 AM,62.0,62.0,60.0,29.15,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-7,1:51 AM,61.0,61.0,64.0,29.15,10.0,5.0,SSE,0.0,N/A,Partly Cloudy
K3A6,2018-5-7,2:51 AM,60.0,60.0,67.0,29.15,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-7,3:51 AM,58.0,58.0,75.0,29.15,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-7,4:51 AM,57.0,57.0,74.0,29.15,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-7,5:51 AM,56.0,56.0,75.0,29.16,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-7,6:51 AM,57.0,57.0,72.0,29.17,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-7,7:51 AM,61.0,61.0,67.0,29.19,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-7,8:51 AM,66.0,66.0,56.0,29.19,10.0,5.0,VAR,0.0,N/A,Fair
K3A6,2018-5-7,9:51 AM,71.0,71.0,42.0,29.18,10.0,6.0,VAR,0.0,N/A,Fair
K3A6,2018-5-7,10:51 AM,75.0,75.0,41.0,29.18,10.0,8.0,ESE,0.0,N/A,Fair
K3A6,2018-5-7,11:51 AM,77.0,77.0,37.0,29.18,10.0,6.0,SE,0.0,N/A,Fair
K3A6,2018-5-7,12:51 PM,82.0,82.0,30.0,29.16,10.0,8.0,E,0.0,N/A,Fair
K3A6,2018-5-7,1:51 PM,82.0,82.0,29.0,29.15,10.0,12.0,SE,0.0,N/A,Fair
K3A6,2018-5-7,2:51 PM,82.0,82.0,25.0,29.14,10.0,12.0,SE,0.0,N/A,Fair
K3A6,2018-5-7,3:51 PM,81.0,81.0,21.0,29.12,10.0,13.0,S,0.0,N/A,Fair
K3A6,2018-5-7,4:51 PM,82.0,82.0,19.0,29.11,10.0,9.0,ESE,0.0,N/A,Fair
K3A6,2018-5-7,5:51 PM,80.0,80.0,21.0,29.1,10.0,9.0,SE,0.0,N/A,Fair
K3A6,2018-5-7,6:51 PM,76.0,76.0,23.0,29.1,10.0,8.0,SE,0.0,N/A,Fair
K3A6,2018-5-7,7:51 PM,71.0,71.0,27.0,29.11,10.0,5.0,SE,0.0,N/A,Fair
K3A6,2018-5-7,8:51 PM,69.0,69.0,31.0,29.13,10.0,3.0,E,0.0,N/A,Fair
K3A6,2018-5-7,9:51 PM,68.0,68.0,40.0,29.13,10.0,3.0,E,0.0,N/A,Fair
K3A6,2018-5-7,10:51 PM,66.0,66.0,40.0,29.14,10.0,3.0,ESE,0.0,N/A,Fair
K3A6,2018-5-7,11:51 PM,65.0,65.0,42.0,29.13,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-8,12:51 AM,64.0,64.0,52.0,29.13,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-8,1:51 AM,62.0,62.0,60.0,29.12,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-8,2:51 AM,61.0,61.0,60.0,29.11,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-8,3:51 AM,60.0,60.0,64.0,29.1,10.0,3.0,SE,0.0,N/A,Fair
K3A6,2018-5-8,4:51 AM,58.0,58.0,70.0,29.1,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-8,5:51 AM,58.0,58.0,67.0,29.1,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-8,6:51 AM,59.0,59.0,67.0,29.12,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-8,7:51 AM,62.0,62.0,62.0,29.15,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-8,8:51 AM,69.0,69.0,39.0,29.16,10.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-8,9:51 AM,73.0,73.0,42.0,29.16,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-8,10:51 AM,77.0,77.0,42.0,29.16,10.0,3.0,VAR,0.0,N/A,Fair
K3A6,2018-5-8,11:51 AM,80.0,80.0,34.0,29.14,10.0,6.0,ESE,0.0,N/A,Fair
K3A6,2018-5-8,12:51 PM,81.0,81.0,33.0,29.13,10.0,7.0,SE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-8,1:51 PM,83.0,83.0,33.0,29.11,10.0,9.0,SSE,0.0,N/A,Partly Cloudy
K3A6,2018-5-8,2:51 PM,85.0,85.0,32.0,29.09,10.0,7.0,ESE,0.0,N/A,Partly Cloudy
K3A6,2018-5-8,3:51 PM,85.0,85.0,31.0,29.07,10.0,10.0,SSE,0.0,N/A,Fair
K3A6,2018-5-8,4:51 PM,84.0,84.0,31.0,29.06,10.0,9.0,ESE,0.0,N/A,Fair
K3A6,2018-5-8,5:51 PM,82.0,82.0,34.0,29.05,10.0,8.0,SSE,0.0,N/A,Partly Cloudy
K3A6,2018-5-8,6:51 PM,78.0,78.0,40.0,29.05,10.0,7.0,ESE,0.0,N/A,Fair
K3A6,2018-5-8,7:51 PM,71.0,71.0,53.0,29.06,10.0,7.0,E,0.0,N/A,Fair
K3A6,2018-5-8,8:51 PM,66.0,66.0,60.0,29.08,10.0,3.0,ESE,0.0,N/A,Partly Cloudy
K3A6,2018-5-9,12:51 AM,60.0,60.0,80.0,29.1,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-9,1:51 AM,60.0,60.0,80.0,29.09,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-9,2:51 AM,59.0,59.0,83.0,29.09,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-9,3:51 AM,59.0,59.0,83.0,29.09,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-9,4:51 AM,58.0,58.0,87.0,29.08,7.0,5.0,E,0.0,N/A,Fair
K3A6,2018-5-9,5:51 AM,57.0,57.0,89.0,29.09,7.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-9,6:14 AM,57.0,57.0,89.0,29.1,5.0,3.0,SSE,0.0,N/A,Partly Cloudy
K3A6,2018-5-9,6:51 AM,57.0,57.0,93.0,29.1,3.0,6.0,E,0.0,N/A,Mostly Cloudy
K3A6,2018-5-9,7:51 AM,58.0,58.0,90.0,29.11,4.0,0.0,CALM,0.0,N/A,Cloudy
K3A6,2018-5-9,8:22 AM,61.0,61.0,83.0,29.11,4.0,0.0,CALM,0.0,N/A,Haze
K3A6,2018-5-9,8:51 AM,63.0,63.0,75.0,29.11,5.0,0.0,CALM,0.0,N/A,Partly Cloudy
K3A6,2018-5-9,9:51 AM,68.0,68.0,63.0,29.1,7.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-9,10:51 AM,72.0,72.0,53.0,29.09,9.0,3.0,VAR,0.0,N/A,Fair
K3A6,2018-5-9,11:51 AM,78.0,78.0,45.0,29.07,10.0,3.0,NE,0.0,N/A,Fair
K3A6,2018-5-9,12:51 PM,81.0,81.0,41.0,29.05,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-9,1:51 PM,86.0,86.0,36.0,29.03,10.0,5.0,ENE,0.0,N/A,Fair
K3A6,2018-5-9,2:51 PM,83.0,83.0,42.0,29.01,10.0,14.0,SSE,0.0,N/A,Fair
K3A6,2018-5-9,3:51 PM,83.0,83.0,41.0,29.0,10.0,12.0,ESE,0.0,N/A,Fair
K3A6,2018-5-9,4:51 PM,80.0,80.0,45.0,28.99,10.0,10.0,SE,0.0,N/A,Fair
K3A6,2018-5-9,5:51 PM,76.0,76.0,52.0,28.98,10.0,10.0,SE,0.0,N/A,Fair
K3A6,2018-5-9,6:51 PM,72.0,72.0,59.0,28.98,10.0,9.0,SE,0.0,N/A,Fair
K3A6,2018-5-9,7:51 PM,67.0,67.0,68.0,29.0,10.0,8.0,SE,0.0,N/A,Fair
K3A6,2018-5-9,8:51 PM,65.0,65.0,70.0,29.02,10.0,6.0,E,0.0,N/A,Fair
K3A6,2018-5-9,11:51 PM,62.0,62.0,75.0,29.03,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-10,12:51 AM,61.0,61.0,81.0,29.03,10.0,5.0,SSE,0.0,N/A,Fair
K3A6,2018-5-10,1:51 AM,61.0,61.0,81.0,29.02,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-10,2:51 AM,61.0,61.0,81.0,29.01,10.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-10,3:51 AM,59.0,59.0,87.0,29.01,9.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-10,4:51 AM,58.0,58.0,87.0,29.0,9.0,3.0,SSE,0.0,N/A,Fair
K3A6,2018-5-10,5:51 AM,58.0,58.0,90.0,29.0,4.0,0.0,CALM,0.0,N/A,Fair
K3A6,2018-5-10,6:51 AM,58.0,58.0,90.0,29.02,3.0,3.0,VAR,0.0,N/A,Fair
K3A6,2018-5-10,7:51 AM,60.0,60.0,86.0,29.03,5.0,3.0,S,0.0,N/A,Fair
K3A6,2018-5-10,8:51 AM,65.0,65.0,73.0,29.03,6.0,3.0,E,0.0,N/A,Haze
K3A6,2018-5-10,9:51 AM,67.0,67.0,68.0,29.03,6.0,7.0,SE,0.0,N/A,Haze
K3A6,2018-5-10,10:51 AM,72.0,72.0,57.0,29.03,7.0,6.0,VAR,0.0,N/A,Fair
K3A6,2018-5-10,11:51 AM,76.0,76.0,48.0,29.02,10.0,5.0,VAR,0.0,N/A,Fair
K3A6,2018-5-10,12:51 PM,78.0,78.0,46.0,29.0,10.0,9.0,SSE,0.0,N/A,Fair
K3A6,2018-5-10,1:51 PM,78.0,78.0,46.0,28.98,10.0,12.0,SSE,0.0,N/A,Fair
K3A6,2018-5-10,2:51 PM,78.0,78.0,43.0,28.97,10.0,13.0,S,0.0,N/A,Fair
K3A6,2018-5-10,3:51 PM,78.0,78.0,43.0,28.96,10.0,14.0,SSE,0.0,N/A,Fair
K3A6,2018-5-10,4:51 PM,78.0,78.0,42.0,28.94,10.0,12.0,SE,0.0,N/A,Fair
K3A6,2018-5-10,5:51 PM,74.0,74.0,48.0,28.94,10.0,9.0,SE,0.0,N/A,Partly Cloudy
K3A6,2018-5-10,6:51 PM,72.0,72.0,51.0,28.94,10.0,8.0,ESE,0.0,N/A,Fair
K3A6,2018-5-10,7:51 PM,69.0,69.0,54.0,28.95,10.0,6.0,ESE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-10,8:51 PM,67.0,67.0,57.0,28.96,10.0,8.0,ESE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-10,9:51 PM,64.0,64.0,65.0,28.98,10.0,6.0,SE,0.0,N/A,Partly Cloudy
K3A6,2018-5-10,10:51 PM,61.0,61.0,72.0,28.99,10.0,7.0,E,0.0,N/A,Partly Cloudy
K3A6,2018-5-10,11:51 PM,59.0,59.0,83.0,28.99,10.0,7.0,SE,0.0,N/A,Partly Cloudy
K3A6,2018-5-11,12:41 AM,58.0,58.0,90.0,29.0,9.0,6.0,SE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-11,12:51 AM,58.0,58.0,90.0,29.0,9.0,5.0,SE,0.0,N/A,Mostly Cloudy
K3A6,2018-5-11,1:34 AM,58.0,58.0,87.0,28.99,9.0,6.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-11,1:51 AM,58.0,58.0,87.0,28.99,9.0,5.0,ESE,0.0,N/A,Cloudy
K3A6,2018-5-11,2:51 AM,59.0,59.0,87.0,28.98,6.0,5.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-11,3:8 AM,59.0,59.0,87.0,28.98,6.0,5.0,SSE,0.0,N/A,Cloudy
K3A6,2018-5-11,3:51 AM,59.0,59.0,87.0,28.98,8.0,8.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-11,4:51 AM,58.0,58.0,90.0,28.97,8.0,8.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-11,5:51 AM,58.0,58.0,87.0,28.98,8.0,8.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-11,6:36 AM,57.0,57.0,89.0,28.99,8.0,8.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,6:51 AM,57.0,57.0,93.0,28.99,5.0,8.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,7:17 AM,57.0,57.0,93.0,29.0,3.0,7.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,7:37 AM,57.0,57.0,93.0,29.0,5.0,7.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,7:51 AM,57.0,57.0,96.0,29.0,5.0,7.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,8:0 AM,57.0,57.0,93.0,29.01,5.0,5.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,8:51 AM,57.0,57.0,93.0,29.01,5.0,3.0,VAR,0.0,N/A,Cloudy
K3A6,2018-5-11,8:58 AM,57.0,57.0,93.0,29.01,5.0,3.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,9:51 AM,58.0,58.0,93.0,29.02,4.0,7.0,S,0.0,N/A,Light Rain
K3A6,2018-5-11,10:51 AM,59.0,59.0,83.0,29.02,10.0,9.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,11:51 AM,60.0,60.0,78.0,29.02,10.0,9.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-11,12:51 PM,61.0,61.0,72.0,29.01,10.0,10.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-11,1:51 PM,62.0,62.0,72.0,29.0,10.0,13.0,SSE,0.0,N/A,Cloudy
K3A6,2018-5-11,2:51 PM,63.0,63.0,70.0,28.98,10.0,12.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-11,3:51 PM,62.0,62.0,72.0,28.96,10.0,13.0,SSE,0.0,N/A,Cloudy
K3A6,2018-5-11,4:51 PM,60.0,60.0,78.0,28.96,10.0,16.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,5:51 PM,60.0,60.0,75.0,28.95,10.0,10.0,SSE,0.0,N/A,Cloudy
K3A6,2018-5-11,6:51 PM,59.0,59.0,78.0,28.96,10.0,10.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-11,7:51 PM,59.0,59.0,78.0,28.96,10.0,8.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,8:51 PM,58.0,58.0,84.0,28.97,10.0,9.0,S,0.0,N/A,Cloudy
K3A6,2018-5-11,9:0 PM,58.0,58.0,84.0,28.98,10.0,7.0,SSE,0.0,N/A,Cloudy
K3A6,2018-5-11,9:10 PM,58.0,58.0,84.0,28.98,10.0,7.0,SSE,0.0,N/A,Cloudy
K3A6,2018-5-11,9:51 PM,59.0,59.0,81.0,29.0,10.0,8.0,ESE,0.0,N/A,Cloudy
K3A6,2018-5-11,10:51 PM,58.0,58.0,81.0,29.02,10.0,7.0,ESE,0.0,N/A,Cloudy
K3A6,2018-5-11,11:51 PM,57.0,57.0,87.0,29.03,10.0,6.0,ESE,0.0,N/A,Cloudy
K3A6,2018-5-12,12:51 AM,58.0,58.0,81.0,29.02,10.0,6.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-12,1:12 AM,58.0,58.0,84.0,29.03,10.0,9.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-12,1:51 AM,57.0,57.0,83.0,29.02,10.0,7.0,SSE,0.0,N/A,Cloudy
K3A6,2018-5-12,2:51 AM,57.0,57.0,83.0,29.02,10.0,8.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-12,3:39 AM,57.0,57.0,87.0,29.03,10.0,6.0,ESE,0.0,N/A,Cloudy
K3A6,2018-5-12,3:51 AM,57.0,57.0,87.0,29.03,10.0,5.0,SE,0.0,N/A,Cloudy
K3A6,2018-5-12,4:24 AM,57.0,57.0,81.0,29.03,10.0,7.0,SSE,0.0,N/A,Cloudy
